player_name,player_id,season,Year in NBA,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,College Drafted Players Stats from 2000-2005 (1).Rk,College Drafted Players Stats from 2000-2005 (1).PTS,College Drafted Players Stats from 2000-2005 (1).Draft Year,College Drafted Players Stats from 2000-2005 (1).Draft College,College Drafted Players Stats from 2000-2005 (1).Season,College Drafted Players Stats from 2000-2005 (1).Team,College Drafted Players Stats from 2000-2005 (1).G,College Drafted Players Stats from 2000-2005 (1).GS,College Drafted Players Stats from 2000-2005 (1).MP,College Drafted Players Stats from 2000-2005 (1).FG,College Drafted Players Stats from 2000-2005 (1).FGA,College Drafted Players Stats from 2000-2005 (1).2P,College Drafted Players Stats from 2000-2005 (1).2PA,College Drafted Players Stats from 2000-2005 (1).3P,College Drafted Players Stats from 2000-2005 (1).3PA,College Drafted Players Stats from 2000-2005 (1).FT,College Drafted Players Stats from 2000-2005 (1).FTA,College Drafted Players Stats from 2000-2005 (1).ORB,College Drafted Players Stats from 2000-2005 (1).DRB,College Drafted Players Stats from 2000-2005 (1).TRB,College Drafted Players Stats from 2000-2005 (1).AST,College Drafted Players Stats from 2000-2005 (1).STL,College Drafted Players Stats from 2000-2005 (1).BLK,College Drafted Players Stats from 2000-2005 (1).TOV,College Drafted Players Stats from 2000-2005 (1).PF,College Drafted Players Stats from 2000-2005 (1).PTS_1,College Drafted Players Stats from 2000-2005 (1).FG%,College Drafted Players Stats from 2000-2005 (1).2P%,College Drafted Players Stats from 2000-2005 (1).3P%,College Drafted Players Stats from 2000-2005 (1).FT%,College Drafted Players Stats from 2000-2005 (1).TS%,College Drafted Players Stats from 2000-2005 (1).eFG%,College Drafted Players Stats from 2000-2005 (1).Pos,Year in NBA2
Rasual Butler,butlera01,2005,3,2648,1385,-2.118724357,-0.011412355,-2.130136712,0.440100732,0.380968361,0.059132371,-1.992181638,-0.775799029,-2.767980668,0.060916981,34,670,2002,La Salle,2001,La Salle,32,31,1252,233,537,176,379,57,158,147,172,75,208,283,44,41,43,84,55,670,0.434,0.464,0.361,0.855,0.541,0.487,F,3
Rasual Butler,butlera01,2006,4,3516,1875,-1.133398252,-1.117915837,-2.25131409,0.476657527,0.476657527,0,-1.148408964,-1.604204258,-2.752613223,-0.076423154,34,670,2002,La Salle,2001,La Salle,32,31,1252,233,537,176,379,57,158,147,172,75,208,283,44,41,43,84,55,670,0.434,0.464,0.361,0.855,0.541,0.487,F,4
Rasual Butler,butlera01,2007,5,4225,2223,-1.448655027,0.835063093,-0.613591934,2.422204667,2.422204667,0,-1.230224762,0.353475691,-0.876749071,-0.032834461,34,670,2002,La Salle,2001,La Salle,32,31,1252,233,537,176,379,57,158,147,172,75,208,283,44,41,43,84,55,670,0.434,0.464,0.361,0.855,0.541,0.487,F,5
Rasual Butler,butlera01,2008,6,1658,875,-2.31438254,0.483653448,-1.830729092,0.410635566,0.410635566,0,-2.27964488,-0.392991141,-2.672636022,0.057002785,34,670,2002,La Salle,2001,La Salle,32,31,1252,233,537,176,379,57,158,147,172,75,208,283,44,41,43,84,55,670,0.434,0.464,0.361,0.855,0.541,0.487,F,6
Rasual Butler,butlera01,2009,7,5135,2772,-1.238148305,-1.061875975,-2.300024279,0.63484643,0.770426813,-0.135580384,-1.126642806,-1.087090133,-2.213732939,-0.249614575,34,670,2002,La Salle,2001,La Salle,32,31,1252,233,537,176,379,57,158,147,172,75,208,283,44,41,43,84,55,670,0.434,0.464,0.361,0.855,0.541,0.487,F,7
Rasual Butler,butlera01,2010,8,5272,2702,-0.756300744,-0.80474092,-1.561041664,1.633641237,1.633641237,0,-0.864153001,-0.98370375,-1.847856751,-0.309810385,34,670,2002,La Salle,2001,La Salle,32,31,1252,233,537,176,379,57,158,147,172,75,208,283,44,41,43,84,55,670,0.434,0.464,0.361,0.855,0.541,0.487,F,8
Rasual Butler,butlera01,2011,9,1518,777,-3.811726384,-1.087160704,-4.898887088,-0.859396607,-0.888146509,0.028749902,-3.806471154,-2.091963277,-5.898434431,1.087983176,34,670,2002,La Salle,2001,La Salle,32,31,1252,233,537,176,379,57,158,147,172,75,208,283,44,41,43,84,55,670,0.434,0.464,0.361,0.855,0.541,0.487,F,9
Josh Childress,childjo01,2005,1,4576,2376,1.230327796,-2.047059372,-0.816731576,2.328830647,2.328830647,0,0.442786905,-1.68336191,-1.240575004,-0.579058049,388,360,2004,Stanford,2003,Stanford,23,18,685,124,254,90,168,34,86,78,95,44,129,173,61,20,37,51,54,360,0.488,0.536,0.395,0.821,0.602,0.555,F,1
Josh Childress,childjo01,2006,2,4284,2249,1.942758173,-1.403212711,0.539545462,3.757289115,3.757289115,0,1.357990175,-1.195033981,0.162956195,-0.419152336,388,360,2004,Stanford,2003,Stanford,23,18,685,124,254,90,168,34,86,78,95,44,129,173,61,20,37,51,54,360,0.488,0.536,0.395,0.821,0.602,0.555,F,2
Josh Childress,childjo01,2007,3,3839,2024,1.799588745,-0.150127153,1.649461593,4.508905666,4.508905666,0,1.192792064,0.041429152,1.234221216,-0.699910659,388,360,2004,Stanford,2003,Stanford,23,18,685,124,254,90,168,34,86,78,95,44,129,173,61,20,37,51,54,360,0.488,0.536,0.395,0.821,0.602,0.555,F,3
Josh Childress,childjo01,2008,4,4736,2479,2.483019764,-1.863416462,0.619603302,4.239598877,3.83087207,0.408726807,1.78303733,-1.912117534,-0.129080204,-0.806753428,388,360,2004,Stanford,2003,Stanford,23,18,685,124,254,90,168,34,86,78,95,44,129,173,61,20,37,51,54,360,0.488,0.536,0.395,0.821,0.602,0.555,F,4
Josh Childress,childjo01,2011,7,1778,894,-0.71131943,-1.261316818,-1.972636248,0.353421461,0.353421461,0,-1.200995216,-1.519191077,-2.720186292,-0.301937692,388,360,2004,Stanford,2003,Stanford,23,18,685,124,254,90,168,34,86,78,95,44,129,173,61,20,37,51,54,360,0.488,0.536,0.395,0.821,0.602,0.555,F,7
Jarron Collins,collija03,2002,1,2828,1487,-1.90112393,0.061132266,-1.839991664,0.691005751,0.739995073,-0.048989322,-1.942891613,0.433562848,-1.509328766,0.523661098,280,435,2001,Stanford,2000,Stanford,34,34,963,154,276,152,270,2,6,125,182,69,160,229,47,21,19,50,86,435,0.558,0.563,0.333,0.687,0.6,0.562,F,1
Jarron Collins,collija03,2003,2,792,421,-2.838333495,-1.690913956,-4.529247451,-0.385013591,-0.385013591,0,-2.820212772,-1.187002894,-4.007215666,0.684661258,280,435,2001,Stanford,2000,Stanford,34,34,963,154,276,152,270,2,6,125,182,69,160,229,47,21,19,50,86,435,0.558,0.563,0.333,0.687,0.6,0.562,F,2
Jarron Collins,collija03,2004,3,3161,1732,-1.501995594,-0.823645535,-2.32564113,0.376977789,0.376977789,0,-1.73955975,-0.501359382,-2.240919132,0.482940296,280,435,2001,Stanford,2000,Stanford,34,34,963,154,276,152,270,2,6,125,182,69,160,229,47,21,19,50,86,435,0.558,0.563,0.333,0.687,0.6,0.562,F,3
Jarron Collins,collija03,2005,4,1790,961,-2.242118254,-1.002597153,-3.244715407,-0.24363568,-0.24363568,0,-2.492831066,-0.780492043,-3.273323109,0.408119701,280,435,2001,Stanford,2000,Stanford,34,34,963,154,276,152,270,2,6,125,182,69,160,229,47,21,19,50,86,435,0.558,0.563,0.333,0.687,0.6,0.562,F,4
Jarron Collins,collija03,2006,5,3201,1730,-1.639857523,1.856558497,0.216700975,2.625425813,2.625425813,0,-1.862583056,1.915888524,0.053305467,0.240717778,280,435,2001,Stanford,2000,Stanford,34,34,963,154,276,152,270,2,6,125,182,69,160,229,47,21,19,50,86,435,0.558,0.563,0.333,0.687,0.6,0.562,F,5
Jarron Collins,collija03,2007,6,1973,1023,-3.185036423,0.459181555,-2.725854868,0.021059076,-0.170556255,0.191615331,-3.343915497,0.07567528,-3.268240216,0.489991082,280,435,2001,Stanford,2000,Stanford,34,34,963,154,276,152,270,2,6,125,182,69,160,229,47,21,19,50,86,435,0.558,0.563,0.333,0.687,0.6,0.562,F,6
Jarron Collins,collija03,2008,7,1417,722,-4.009762028,0.268118236,-3.741643791,-0.364614715,-0.411346868,0.046732153,-4.206111192,-0.379657,-4.585768191,0.437533477,280,435,2001,Stanford,2000,Stanford,34,34,963,154,276,152,270,2,6,125,182,69,160,229,47,21,19,50,86,435,0.558,0.563,0.333,0.687,0.6,0.562,F,7
Jarron Collins,collija03,2009,8,463,236,-3.484215006,-1.61760501,-5.101820016,-0.283681193,-0.318679578,0.034998385,-3.87727097,-1.664940231,-5.542211201,0.614669897,280,435,2001,Stanford,2000,Stanford,34,34,963,154,276,152,270,2,6,125,182,69,160,229,47,21,19,50,86,435,0.558,0.563,0.333,0.687,0.6,0.562,F,8
Jarron Collins,collija03,2010,9,744,376,-5.784868985,-0.385988734,-6.170857719,-0.666729151,-0.459527865,-0.207201286,-5.79762954,-0.595179792,-6.392809332,0.600065681,280,435,2001,Stanford,2000,Stanford,34,34,963,154,276,152,270,2,6,125,182,69,160,229,47,21,19,50,86,435,0.558,0.563,0.333,0.687,0.6,0.562,F,9
Jarron Collins,collija03,2011,10,351,181,-5.495161919,-0.369926297,-5.865088216,-0.291219941,-0.291219941,0,-5.838161739,-0.706481617,-6.544643356,0.583661111,280,435,2001,Stanford,2000,Stanford,34,34,963,154,276,152,270,2,6,125,182,69,160,229,47,21,19,50,86,435,0.558,0.563,0.333,0.687,0.6,0.562,F,10
Jason Collins,collija04,2002,1,3164,1634,-2.585203542,1.645392887,-0.939810655,1.512489702,1.417484183,0.095005518,-2.743825722,1.126172434,-1.617653288,0.071434019,198,493,2001,Stanford,2000,Stanford,34,34,895,168,271,156,245,12,26,145,185,92,173,265,51,28,43,53,79,493,0.62,0.637,0.462,0.784,0.687,0.642,C,1
Jason Collins,collija04,2003,2,4669,2429,-2.304468021,3.589168027,1.284700006,5.074090459,3.244389571,1.829700888,-2.389579404,3.236936997,0.847357594,0.132793295,198,493,2001,Stanford,2000,Stanford,34,34,895,168,271,156,245,12,26,145,185,92,173,265,51,28,43,53,79,493,0.62,0.637,0.462,0.784,0.687,0.642,C,2
Jason Collins,collija04,2004,3,4680,2486,-2.435328713,3.578169834,1.142841121,4.944683301,4.589587309,0.355095992,-2.495062322,3.304917593,0.80985527,-0.023271151,198,493,2001,Stanford,2000,Stanford,34,34,895,168,271,156,245,12,26,145,185,92,173,265,51,28,43,53,79,493,0.62,0.637,0.462,0.784,0.687,0.642,C,3
Jason Collins,collija04,2005,4,5020,2670,-4.327849895,4.952719424,0.624869529,4.607556641,4.921916978,-0.314360337,-4.16935673,4.810445927,0.641089197,0.152405061,198,493,2001,Stanford,2000,Stanford,34,34,895,168,271,156,245,12,26,145,185,92,173,265,51,28,43,53,79,493,0.62,0.637,0.462,0.784,0.687,0.642,C,4
Jason Collins,collija04,2006,5,4149,2197,-5.52436593,2.501858526,-3.022507404,-0.320797006,-0.025305966,-0.295491041,-5.336403282,2.609746593,-2.726656688,0.35520778,198,493,2001,Stanford,2000,Stanford,34,34,895,168,271,156,245,12,26,145,185,92,173,265,51,28,43,53,79,493,0.62,0.637,0.462,0.784,0.687,0.642,C,5
Jason Collins,collija04,2007,6,4167,2173,-5.834502275,2.941950474,-2.892551801,-0.147833534,-0.327562157,0.179728623,-5.8273195,2.777750057,-3.049569442,0.586651239,198,493,2001,Stanford,2000,Stanford,34,34,895,168,271,156,245,12,26,145,185,92,173,265,51,28,43,53,79,493,0.62,0.637,0.462,0.784,0.687,0.642,C,6
Jason Collins,collija04,2008,7,2299,1172,-6.23097631,1.018622178,-5.212354132,-1.492222805,-1.492222805,0,-6.319050391,1.004730808,-5.314319583,0.897364175,198,493,2001,Stanford,2000,Stanford,34,34,895,168,271,156,245,12,26,145,185,92,173,265,51,28,43,53,79,493,0.62,0.637,0.462,0.784,0.687,0.642,C,7
Jason Collins,collija04,2009,8,815,422,-6.640351523,-0.194885399,-6.835236921,-0.88652754,-0.88652754,0,-6.56088178,0.15359558,-6.4072862,0.734138421,198,493,2001,Stanford,2000,Stanford,34,34,895,168,271,156,245,12,26,145,185,92,173,265,51,28,43,53,79,493,0.62,0.637,0.462,0.784,0.687,0.642,C,8
Jason Collins,collija04,2010,9,236,125,-6.007185444,-0.292394865,-6.29958031,-0.224240493,-0.255610168,0.031369675,-5.866016044,-0.108752874,-5.974768918,1.676790785,198,493,2001,Stanford,2000,Stanford,34,34,895,168,271,156,245,12,26,145,185,92,173,265,51,28,43,53,79,493,0.62,0.637,0.462,0.784,0.687,0.642,C,9
Jason Collins,collija04,2011,10,1402,751,-4.232119572,2.358707239,-1.873412332,0.357735413,0.069606402,0.288129011,-4.544900036,2.033137056,-2.51176298,0.867632921,198,493,2001,Stanford,2000,Stanford,34,34,895,168,271,156,245,12,26,145,185,92,173,265,51,28,43,53,79,493,0.62,0.637,0.462,0.784,0.687,0.642,C,10
Nick Collison,collini01,2005,2,2993,1614,-0.846854738,0.555471293,-0.291383445,2.052130238,1.51473373,0.537396508,-0.921895455,0.862543276,-0.059352179,0.594499857,22,702,2003,Kansas,2002,Kansas,38,38,1232,281,507,268,469,13,38,127,200,125,255,380,84,44,74,92,95,702,0.554,0.571,0.342,0.635,0.583,0.567,F,2
Nick Collison,collini01,2006,3,2795,1448,-0.088237831,-1.524560634,-1.612798464,0.840831577,0.840831577,0,-0.395315124,-1.482195356,-1.87751048,0.07652707,22,702,2003,Kansas,2002,Kansas,38,38,1232,281,507,268,469,13,38,127,200,125,255,380,84,44,74,92,95,702,0.554,0.571,0.342,0.635,0.583,0.567,F,3
Nick Collison,collini01,2007,4,4600,2378,-2.080050589,0.323764131,-1.756286458,1.203147101,1.203147101,0,-2.016305053,0.530099717,-1.486205336,-0.191498428,22,702,2003,Kansas,2002,Kansas,38,38,1232,281,507,268,469,13,38,127,200,125,255,380,84,44,74,92,95,702,0.554,0.571,0.342,0.635,0.583,0.567,F,4
Nick Collison,collini01,2008,5,4511,2223,-0.230115621,-0.060200204,-0.290315825,2.777841206,2.777841206,0,-0.596245272,0.400662312,-0.19558296,-0.398065634,22,702,2003,Kansas,2002,Kansas,38,38,1232,281,507,268,469,13,38,127,200,125,255,380,84,44,74,92,95,702,0.554,0.571,0.342,0.635,0.583,0.567,F,5
Nick Collison,collini01,2009,6,3611,1831,-1.053348995,0.445267302,-0.608081693,2.000003024,2.000003024,0,-1.329990499,0.989790296,-0.340200203,-0.042951378,22,702,2003,Kansas,2002,Kansas,38,38,1232,281,507,268,469,13,38,127,200,125,255,380,84,44,74,92,95,702,0.554,0.571,0.342,0.635,0.583,0.567,F,6
Nick Collison,collini01,2010,7,3301,1686,-1.093565719,2.412588711,1.319022992,3.510132649,3.353027424,0.157105225,-1.335767515,2.307640212,0.971872697,0.238853332,22,702,2003,Kansas,2002,Kansas,38,38,1232,281,507,268,469,13,38,127,200,125,255,380,84,44,74,92,95,702,0.554,0.571,0.342,0.635,0.583,0.567,F,7
Nick Collison,collini01,2011,8,3767,1937,-0.396338551,1.785057332,1.38871878,4.169578891,2.33404946,1.835529431,-0.625911069,1.8398608,1.213949731,0.105548553,22,702,2003,Kansas,2002,Kansas,38,38,1232,281,507,268,469,13,38,127,200,125,255,380,84,44,74,92,95,702,0.554,0.571,0.342,0.635,0.583,0.567,F,8
Brian Cook,cookbr01,2004,1,944,488,-2.412484338,0.439848058,-1.97263628,0.178157196,0.342850659,-0.164693463,-2.315255468,0.410029752,-1.905225716,0.383807629,84,599,2003,Illinois,2002,Illinois,30,30,940,202,422,175,333,27,89,168,205,44,183,227,60,20,13,83,88,599,0.479,0.526,0.303,0.82,0.577,0.511,F,1
Brian Cook,cookbr01,2005,2,2080,1087,0.146966284,-1.032024835,-0.885058551,1.039318842,1.039318842,0,0.493029116,-1.043964155,-0.550935039,0.448994295,84,599,2003,Illinois,2002,Illinois,30,30,940,202,422,175,333,27,89,168,205,44,183,227,60,20,13,83,88,599,0.479,0.526,0.303,0.82,0.577,0.511,F,2
Brian Cook,cookbr01,2006,3,3091,1613,0.339526939,-0.548687877,-0.209160938,2.100100931,1.93799162,0.162109311,0.095093992,-0.683083417,-0.587989424,0.199610614,84,599,2003,Illinois,2002,Illinois,30,30,940,202,422,175,333,27,89,168,205,44,183,227,60,20,13,83,88,599,0.479,0.526,0.303,0.82,0.577,0.511,F,3
Brian Cook,cookbr01,2007,4,2107,1069,-0.084474552,-0.626156731,-0.710631282,1.113552209,1.187721116,-0.074168907,0.002847437,-0.841670513,-0.838823076,0.405839946,84,599,2003,Illinois,2002,Illinois,30,30,940,202,422,175,333,27,89,168,205,44,183,227,60,20,13,83,88,599,0.479,0.526,0.303,0.82,0.577,0.511,F,4
Brian Cook,cookbr01,2008,5,1241,629,-3.22500518,-1.520083263,-4.745088443,-0.652397413,-0.652397413,0,-2.62298371,-1.736694781,-4.359678491,2.467435467,84,599,2003,Illinois,2002,Illinois,30,30,940,202,422,175,333,27,89,168,205,44,183,227,60,20,13,83,88,599,0.479,0.526,0.303,0.82,0.577,0.511,F,5
Brian Cook,cookbr01,2009,6,391,203,-5.101771249,-1.232089487,-6.333860736,-0.376407797,-0.414565706,0.038157908,-4.242162242,-1.899827435,-6.141989677,2.531846042,84,599,2003,Illinois,2002,Illinois,30,30,940,202,422,175,333,27,89,168,205,44,183,227,60,20,13,83,88,599,0.479,0.526,0.303,0.82,0.577,0.511,F,6
Brian Cook,cookbr01,2010,7,87,44,-7.849079926,-2.008375885,-9.857455811,-0.162310704,-0.162310704,0,-6.790535865,-4.444417557,-11.23495342,1.621905906,84,599,2003,Illinois,2002,Illinois,30,30,940,202,422,175,333,27,89,168,205,44,183,227,60,20,13,83,88,599,0.479,0.526,0.303,0.82,0.577,0.511,F,7
Brian Cook,cookbr01,2011,8,874,447,-1.71719268,-1.127154169,-2.844346849,-0.021781143,-0.021781143,0,-1.369490625,-0.925476939,-2.294967564,1.145434148,84,599,2003,Illinois,2002,Illinois,30,30,940,202,422,175,333,27,89,168,205,44,183,227,60,20,13,83,88,599,0.479,0.526,0.303,0.82,0.577,0.511,F,8
Omar Cook,cookom01,2004,3,252,139,-4.230519091,-0.460805847,-4.691324938,-0.13832652,-0.13832652,0,-4.176110446,-0.585687963,-4.761798409,0.431839983,265,445,2001,St. John's (NY),2000,St. John's (NY),29,29,1107,141,392,73,172,68,220,95,128,18,70,88,252,66,5,148,82,445,0.36,0.424,0.309,0.742,0.491,0.446,G,3
Omar Cook,cookom01,2005,4,145,74,0.574329969,0.617698351,1.19202832,0.149446997,0.149446997,0,0.66858016,0.401908071,1.070488231,0.381232751,265,445,2001,St. John's (NY),2000,St. John's (NY),29,29,1107,141,392,73,172,68,220,95,128,18,70,88,252,66,5,148,82,445,0.36,0.424,0.309,0.742,0.491,0.446,G,4
Samuel Dalembert,dalemsa01,2002,1,332,177,-3.682063584,0.091491551,-3.590572033,-0.076467636,-0.076467636,0,-3.537139839,-0.425511458,-3.962651297,0.676431044,494,240,2001,Seton Hall,2000,Seton Hall,29,27,622,100,177,100,177,0,0,40,72,50,116,166,9,14,60,55,95,240,0.565,0.565,,0.556,0.568,0.565,C,1
Samuel Dalembert,dalemsa01,2004,3,4074,2197,-2.036364336,1.847122963,-0.189241373,2.862491991,2.862491991,0,-2.191252804,1.958092094,-0.23316071,-0.25052554,494,240,2001,Seton Hall,2000,Seton Hall,29,27,622,100,177,100,177,0,0,40,72,50,116,166,9,14,60,55,95,240,0.565,0.565,,0.556,0.568,0.565,C,3
Samuel Dalembert,dalemsa01,2005,4,3926,1977,-2.986328359,1.320896863,-1.665431496,1.081115854,1.122176469,-0.041060615,-2.940692894,1.201861573,-1.738831321,-0.111670517,494,240,2001,Seton Hall,2000,Seton Hall,29,27,622,100,177,100,177,0,0,40,72,50,116,166,9,14,60,55,95,240,0.565,0.565,,0.556,0.568,0.565,C,4
Samuel Dalembert,dalemsa01,2006,5,3440,1761,-3.870580123,1.245766662,-2.624813461,0.112275672,0.112275672,0,-3.698777517,1.18031486,-2.518462657,-0.162690875,494,240,2001,Seton Hall,2000,Seton Hall,29,27,622,100,177,100,177,0,0,40,72,50,116,166,9,14,60,55,95,240,0.565,0.565,,0.556,0.568,0.565,C,5
Samuel Dalembert,dalemsa01,2007,6,4845,2535,-1.131324517,1.519165336,0.387840818,4.043123056,4.043123056,0,-1.160144516,1.528431387,0.368286871,-0.349056735,494,240,2001,Seton Hall,2000,Seton Hall,29,27,622,100,177,100,177,0,0,40,72,50,116,166,9,14,60,55,95,240,0.565,0.565,,0.556,0.568,0.565,C,6
Samuel Dalembert,dalemsa01,2008,7,5539,2917,-2.058663774,0.894650845,-1.164012929,2.348958004,2.190852289,0.158105715,-2.044607717,0.877510065,-1.167097652,-0.636145034,494,240,2001,Seton Hall,2000,Seton Hall,29,27,622,100,177,100,177,0,0,40,72,50,116,166,9,14,60,55,95,240,0.565,0.565,,0.556,0.568,0.565,C,7
Samuel Dalembert,dalemsa01,2009,8,4108,2169,-3.606828254,1.337128801,-2.269699453,0.545625541,0.262718492,0.282907049,-3.531629943,1.207429471,-2.324200471,-0.256332904,494,240,2001,Seton Hall,2000,Seton Hall,29,27,622,100,177,100,177,0,0,40,72,50,116,166,9,14,60,55,95,240,0.565,0.565,,0.556,0.568,0.565,C,8
Samuel Dalembert,dalemsa01,2010,9,4100,2124,-2.414004945,0.973934674,-1.440070271,1.413295642,1.413295642,0,-2.444394885,0.956265481,-1.488129404,-0.411909598,494,240,2001,Seton Hall,2000,Seton Hall,29,27,622,100,177,100,177,0,0,40,72,50,116,166,9,14,60,55,95,240,0.565,0.565,,0.556,0.568,0.565,C,9
Samuel Dalembert,dalemsa01,2011,10,3888,1938,-2.947049051,0.437013094,-2.510035957,0.236214604,0.236214604,0,-2.977502674,0.310122733,-2.66737994,-0.41401673,494,240,2001,Seton Hall,2000,Seton Hall,29,27,622,100,177,100,177,0,0,40,72,50,116,166,9,14,60,55,95,240,0.565,0.565,,0.556,0.568,0.565,C,10
Luol Deng,denglu01,2005,1,3238,1663,-0.013307121,1.147042498,1.133735377,3.283080628,3.283080628,0,-0.203438509,0.418307068,0.214868558,-0.338605336,129,558,2004,Duke,2003,Duke,37,32,1149,210,441,170,330,40,111,98,138,82,173,255,68,49,39,83,82,558,0.476,0.515,0.36,0.71,0.551,0.522,F,1
Luol Deng,denglu01,2006,2,5456,2784,-0.23215625,2.051856724,1.819700474,6.449186243,6.136972787,0.312213457,-0.464000468,1.596646811,1.132646343,-0.738487671,129,558,2004,Duke,2003,Duke,37,32,1149,210,441,170,330,40,111,98,138,82,173,255,68,49,39,83,82,558,0.476,0.515,0.36,0.71,0.551,0.522,F,2
Luol Deng,denglu01,2007,3,6829,3481,1.366993692,2.041138176,3.408131868,10.90598774,9.32635398,1.579633756,1.001925,1.870043932,2.871968932,-0.761286666,129,558,2004,Duke,2003,Duke,37,32,1149,210,441,170,330,40,111,98,138,82,173,255,68,49,39,83,82,558,0.476,0.515,0.36,0.71,0.551,0.522,F,3
Luol Deng,denglu01,2008,4,4170,2128,0.656356557,-0.948846684,-0.292490127,2.647098419,2.647098419,0,0.261994625,-0.971497155,-0.709502531,-0.737513293,129,558,2004,Duke,2003,Duke,37,32,1149,210,441,170,330,40,111,98,138,82,173,255,68,49,39,83,82,558,0.476,0.515,0.36,0.71,0.551,0.522,F,4
Luol Deng,denglu01,2009,5,3266,1665,-1.011665352,0.955280003,-0.05638535,2.270692187,2.270692187,0,-1.041693837,0.77787502,-0.263818818,-0.709254162,129,558,2004,Duke,2003,Duke,37,32,1149,210,441,170,330,40,111,98,138,82,173,255,68,49,39,83,82,558,0.476,0.515,0.36,0.71,0.551,0.522,F,5
Luol Deng,denglu01,2010,6,5596,2854,0.233293436,1.109799968,1.343093404,5.940480115,5.270627118,0.669852997,0.019200045,0.975396351,0.994596395,-0.681613087,129,558,2004,Duke,2003,Duke,37,32,1149,210,441,170,330,40,111,98,138,82,173,255,68,49,39,83,82,558,0.476,0.515,0.36,0.71,0.551,0.522,F,6
Luol Deng,denglu01,2011,7,7369,3895,1.49764891,2.032153615,3.529802525,12.52983653,9.825420897,2.704415637,1.622799654,1.984503528,3.607303183,-0.364383046,129,558,2004,Duke,2003,Duke,37,32,1149,210,441,170,330,40,111,98,138,82,173,255,68,49,39,83,82,558,0.476,0.515,0.36,0.71,0.551,0.522,F,7
Dan Dickau,dickada01,2003,1,988,515,-1.505347344,-4.271844431,-5.777191775,-0.802727762,-0.802727762,0,-1.608348934,-4.561023213,-6.169372147,0.847893325,33,672,2002,Gonzaga,2001,Gonzaga,32,32,1110,195,442,78,186,117,256,165,191,15,80,95,149,26,4,92,61,672,0.441,0.419,0.457,0.864,0.631,0.574,G,1
Dan Dickau,dickada01,2004,2,548,294,-2.649957004,-1.318184379,-3.968141383,-0.190043414,-0.190043414,0,-2.401498025,-1.269288816,-3.670786841,2.153042015,33,672,2002,Gonzaga,2001,Gonzaga,32,32,1110,195,442,78,186,117,256,165,191,15,80,95,149,26,4,92,61,672,0.441,0.419,0.457,0.864,0.631,0.574,G,2
Dan Dickau,dickada01,2005,3,3860,2090,0.648391964,-1.05252002,-0.404128056,2.54120268,2.54120268,0,0.549505986,-0.38130197,0.168204016,1.218694602,33,672,2002,Gonzaga,2001,Gonzaga,32,32,1110,195,442,78,186,117,256,165,191,15,80,95,149,26,4,92,61,672,0.441,0.419,0.457,0.864,0.631,0.574,G,3
Dan Dickau,dickada01,2006,4,455,234,0.062111417,-1.36741842,-1.305307003,0.174008171,0.174008171,0,-0.333711116,-0.800752708,-1.134463825,0.813304582,33,672,2002,Gonzaga,2001,Gonzaga,32,32,1110,195,442,78,186,117,256,165,191,15,80,95,149,26,4,92,61,672,0.441,0.419,0.457,0.864,0.631,0.574,G,4
Dan Dickau,dickada01,2007,5,826,444,0.190853805,-0.970399601,-0.779545796,0.451295294,0.451295294,0,0.01584016,-1.331771784,-1.315931624,1.027766818,33,672,2002,Gonzaga,2001,Gonzaga,32,32,1110,195,442,78,186,117,256,165,191,15,80,95,149,26,4,92,61,672,0.441,0.419,0.457,0.864,0.631,0.574,G,5
Dan Dickau,dickada01,2008,6,2018,1040,0.650651833,-0.950505922,-0.299854089,1.304693901,1.304693901,0,0.072371329,-1.090176777,-1.017805448,0.332952062,33,672,2002,Gonzaga,2001,Gonzaga,32,32,1110,195,442,78,186,117,256,165,191,15,80,95,149,26,4,92,61,672,0.441,0.419,0.457,0.864,0.631,0.574,G,6
Travis Diener,dienetr01,2006,1,458,246,0.955303083,-2.050392955,-1.095089872,0.208285838,0.208285838,0,1.048936685,-2.473613984,-1.424677299,0.255600528,252,454,2005,Marquette,2004,Marquette,23,22,783,131,312,63,144,68,168,124,148,15,75,90,160,31,1,58,46,454,0.42,0.438,0.405,0.838,0.594,0.529,G,1
Travis Diener,dienetr01,2007,2,546,288,1.237268189,-1.978616547,-0.741348359,0.296151577,0.296151577,0,0.830177031,-2.499008961,-1.66883193,0.316855531,252,454,2005,Marquette,2004,Marquette,23,22,783,131,312,63,144,68,168,124,148,15,75,90,160,31,1,58,46,454,0.42,0.438,0.405,0.838,0.594,0.529,G,2
Travis Diener,dienetr01,2008,3,2792,1356,0.842455859,-2.58408145,-1.741625591,0.697757245,0.697757245,0,0.573722658,-2.445208281,-1.871485623,0.017750833,252,454,2005,Marquette,2004,Marquette,23,22,783,131,312,63,144,68,168,124,148,15,75,90,160,31,1,58,46,454,0.42,0.438,0.405,0.838,0.594,0.529,G,3
